Date,Name,Year,Letterboxd URI,Rating
2023-09-05,The Perfect Date,2019,https://boxd.it/jP9A,1.5
2023-09-05,Fatherhood,2021,https://boxd.it/mq4w,3
2023-09-05,Central Intelligence,2016,https://boxd.it/9DFE,3.5
2023-09-05,Red Notice,2021,https://boxd.it/ixtq,3
2023-09-05,All the Bright Places,2020,https://boxd.it/bpfQ,2.5
2023-09-05,"Extremely Wicked, Shockingly Evil and Vile",2019,https://boxd.it/glCG,3
2023-09-05,Look Both Ways,2022,https://boxd.it/ujzI,2
2023-09-05,The Hitman's Bodyguard,2017,https://boxd.it/dCmO,3.5
2023-09-05,Hitman's Wife's Bodyguard,2021,https://boxd.it/iZdq,4
2023-09-05,That Awkward Moment,2014,https://boxd.it/6Ftu,2.5
2023-09-05,Guardians of the Galaxy Vol. 3,2023,https://boxd.it/fVNI,5
2023-09-05,Insurgent,2015,https://boxd.it/7NNa,2
2023-09-05,The Maze Runner,2014,https://boxd.it/5YPM,4
2023-09-05,Maze Runner: The Scorch Trials,2015,https://boxd.it/9hwA,3
2023-09-05,Maze Runner: The Death Cure,2018,https://boxd.it/bakw,3.5
2023-09-06,The Super Mario Bros. Movie,2023,https://boxd.it/i8C8,3.5
2023-09-07,The Accountant,2016,https://boxd.it/9EhI,3.5
2023-09-07,Scream 3,2000,https://boxd.it/24Ei,2
2023-09-07,Return of the Jedi,1983,https://boxd.it/27Vm,3.5
2023-09-08,Good Will Hunting,1997,https://boxd.it/2ahY,5
2023-09-08,About Time,2013,https://boxd.it/43bI,5
2023-09-09,The Departed,2006,https://boxd.it/28MA,4.5
2023-09-10,Juno,2007,https://boxd.it/210a,4
2023-09-11,The Blind Side,2009,https://boxd.it/1zWg,3
2023-09-11,Miss Peregrine's Home for Peculiar Children,2016,https://boxd.it/8KPu,3
2023-09-11,Fast & Furious Presents: Hobbs & Shaw,2019,https://boxd.it/dnDA,3
2023-09-11,The Secret Life of Pets,2016,https://boxd.it/aJ5E,2.5
2023-09-11,The Boss Baby,2017,https://boxd.it/9mfO,2.5
2023-09-11,Pixels,2015,https://boxd.it/7BaA,3
2023-09-11,Baywatch,2017,https://boxd.it/biG6,3
2023-09-11,Percy Jackson & the Olympians: The Lightning Thief,2010,https://boxd.it/1gJi,3.5
2023-09-11,Iron Man 3,2013,https://boxd.it/2cBQ,3
2023-09-11,Moana,2016,https://boxd.it/8tfY,4
2023-09-11,Hotel Transylvania,2012,https://boxd.it/2DF6,3.5
2023-09-11,The Lorax,2012,https://boxd.it/2w9M,3
2023-09-11,When We First Met,2018,https://boxd.it/fn3G,1
2023-09-11,Brave,2012,https://boxd.it/bVG,3.5
2023-09-11,Alvin and the Chipmunks,2007,https://boxd.it/21E0,3.5
2023-09-11,The Amazing Spider-Man 2,2014,https://boxd.it/3utM,3
2023-09-11,Bee Movie,2007,https://boxd.it/22Vw,3
2023-09-11,Monsters vs Aliens,2009,https://boxd.it/1M50,3
2023-09-11,Big Time Adolescence,2019,https://boxd.it/jFke,2.5
2023-09-11,Wreck-It Ralph,2012,https://boxd.it/2TTS,3.5
2023-09-11,The King of Staten Island,2020,https://boxd.it/litG,3
2023-09-11,Aquaman,2018,https://boxd.it/9ru0,3.5
2023-09-11,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/29Qy,4
2023-09-11,Rango,2011,https://boxd.it/QPk,3.5
2023-09-11,How to Train Your Dragon 2,2014,https://boxd.it/2TRW,3.5
2023-09-11,The Karate Kid,1984,https://boxd.it/27Wk,4
2023-09-11,Remember the Titans,2000,https://boxd.it/1VLk,4
2023-09-11,Alvin and the Chipmunks: The Squeakquel,2009,https://boxd.it/1zgk,3
2023-09-11,Alvin and the Chipmunks: Chipwrecked,2011,https://boxd.it/s9E,2.5
2023-09-11,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/5a9w,3.5
2023-09-11,Black Mirror: The National Anthem,2011,https://boxd.it/hQYK,3
2023-09-11,Black Mirror: Be Right Back,2013,https://boxd.it/hRpw,3.5
2023-09-12,You Are So Not Invited to My Bat Mitzvah,2023,https://boxd.it/BMeI,2
2023-09-12,Now You See Me,2013,https://boxd.it/2Bsu,4
2023-09-12,Now You See Me 2,2016,https://boxd.it/99fw,3.5
2023-09-13,Black Swan,2010,https://boxd.it/Sw0,4
2023-09-13,Shazam!,2019,https://boxd.it/8WBu,4
2023-09-15,Elemental,2023,https://boxd.it/ASiE,4
2023-09-15,Black Mirror: White Bear,2013,https://boxd.it/hRpG,3.5
2023-09-15,You People,2023,https://boxd.it/wJYe,2
2023-09-15,The Godfather,1972,https://boxd.it/2aNK,4.5
2023-09-18,Billy Madison,1995,https://boxd.it/1UQI,3
2023-09-18,That's My Boy,2012,https://boxd.it/35IW,3
2023-09-18,Aftersun,2022,https://boxd.it/Arw0,3.5
2023-09-19,The School for Good and Evil,2022,https://boxd.it/tjO2,2
2023-09-20,10 Things I Hate About You,1999,https://boxd.it/23AO,4.5
2023-09-20,Spider-Man: Far From Home,2019,https://boxd.it/fegG,4.5
2023-09-20,Big Hero 6,2014,https://boxd.it/5rje,4.5
2023-09-20,I Want to Eat Your Pancreas,2018,https://boxd.it/ie6C,4.5
2023-09-22,American Pie 2,2001,https://boxd.it/26kO,2
2023-09-25,War Dogs,2016,https://boxd.it/9SlO,4
2023-09-26,Happy Death Day,2017,https://boxd.it/fDz4,2.5
2023-09-27,Tangled,2010,https://boxd.it/15gO,4
2023-10-01,Memento,2000,https://boxd.it/2bcK,4.5
2023-10-01,The Age of Adaline,2015,https://boxd.it/9ghu,4
2023-10-02,A Quiet Place,2018,https://boxd.it/fVJQ,4
2023-10-02,Popstar: Never Stop Never Stopping,2016,https://boxd.it/blDa,3.5
2023-10-03,Fast X,2023,https://boxd.it/drIu,3
